,tweet_id,text,retweet_count,created_at
82,1648350256369745921,"BREAKING: Marjorie Taylor Greene Says Biden Crime Family Revelations Show Millions Being Laundered, A Human Sex Trafficking Ring, And More https://t.co/qs9I4fUAau",289,Tue Apr 18 15:38:20 +0000 2023
83,1648350250145312768," Go back and stay. We won’t mind. Btw give up your passport. Oh and way to go! Separating folks is the Democrat way, even around the world. https://t.co/uYxxkKhioD",0,Tue Apr 18 15:38:19 +0000 2023
84,1648350242876563456,  nah.  Kevie.  Biden is waiting on your budget.,0,Tue Apr 18 15:38:17 +0000 2023
85,1648350238082727936,This should never happen President Biden. Quit fighting against the constitution and uphold it. https://t.co/eRJizNd6pL,0,Tue Apr 18 15:38:16 +0000 2023
86,1648350236694151170,"in all seriousness, this poll was basically 50/50

i think that says a lot about fooo and ches character

biden couldnt get to 6.9% votes in any polls

against singers https://t.co/6uuKvVLa1C",0,Tue Apr 18 15:38:15 +0000 2023
87,1648350234651574272," A hard fought for freedom and Sovereignty
Which Current Government would like to 
Hand it over to NATO
By removing Éireanns Neutrality
Biden was representing NATO in Ireland
As seen by the flags on display
Within the Irish Presidents Residence
hmm ? 
https://t.co/rSXf5tvmni https://t.co/eTOtp6bGnw",0,Tue Apr 18 15:38:15 +0000 2023
88,1648350233137500168,    If only we were all as devoutly honest and principled as the Democratic Party. Hunter Biden for instance. Paragon of honesty. Right clown man?,0,Tue Apr 18 15:38:15 +0000 2023
89,1648350230793064452,Staff Announcement About Biden Calling an Early 'Lid' Shows He's Getting Worse https://t.co/c1Lo4uvjr0,0,Tue Apr 18 15:38:14 +0000 2023
90,1648350227709952000, God created man and woman. The fact that The Woke (inc. Biden) don't believe that is proof positive that they don't believe in God. They probably never did.,0,Tue Apr 18 15:38:13 +0000 2023
91,1648350225906409472,"Republicans pass bill to protect women &amp; girls by keeping trans men out of women’s sports. 
    Biden, the vile pervert who showered with his 10 year old daughter, will veto it. 
   Abiding women &amp; girls is a Democrat thing. 
   NEVER VOTE FOR A DEMOCRAT, - THEY ARE ALL SCUM!",0,Tue Apr 18 15:38:13 +0000 2023
92,1648350225105313792,"   Now you’re deflecting about Trump. What is it with you.? Please FOCUS on the person we are discussing. It’s not Biden and it’s not Trump. It’s DeSantis. And no, he has not denounced the Nazis in his State.",0,Tue Apr 18 15:38:13 +0000 2023
93,1648350223184408578,"Turley: The Biden Family Business Is Basically Influence Peddling, Took It To An ""Unprecedented"" Degree  https://t.co/WOluLvjgMf",0,Tue Apr 18 15:38:12 +0000 2023
94,1648350222790082560, Imagine being so stupid as to still believe Joe Biden got 81 million legal votes.,0,Tue Apr 18 15:38:12 +0000 2023
95,1648350222278328322,Gaetz Resolution Would Force Biden to Reveal Troop Numbers In Ukraine https://t.co/3TBX9Mmwyq via ,0,Tue Apr 18 15:38:12 +0000 2023
96,1648350221087260675,"  https://t.co/nbwj5K5P1f
This the fool that 90%+ Blacks vote for?! Lmao. Yet you have NO CHOICE but to keep voting for them. Imagine not understanding that you're voting for your OPPRESSORS.",0,Tue Apr 18 15:38:12 +0000 2023
97,1648350218239213570, What a disaster for America … Biden,0,Tue Apr 18 15:38:11 +0000 2023
98,1648350216154742788,Dear  https://t.co/5PfhNTkXfY,0,Tue Apr 18 15:38:11 +0000 2023
99,1648350213466193922," Apparently there are no laws into how many you can sign. As long as there are not, it's open season for Biden. Looks more like a totalitarian regime to me---",0,Tue Apr 18 15:38:10 +0000 2023
100,1648350210207121409,"                  Following all, retweeted!
Biden/Harris 2024!
IFB Blue Voters 100%!
Okay to add to Blue Voter Lists! https://t.co/BuWXTzy5th",0,Tue Apr 18 15:38:09 +0000 2023
101,1648350207271137281," Biden will win Mississippi and Alabama in 2024, if they continue to trend rapidly as I believe they will",0,Tue Apr 18 15:38:08 +0000 2023
102,1648350206050664451,"Former Biden and Raimondo staffer  makes it official.

He is the 14th candidate to announce a run for Congress in #RI01

Here's the full list:

https://t.co/tyU8wochD9 https://t.co/7X7KcADgQI",3,Tue Apr 18 15:38:08 +0000 2023
103,1648350203546566656,  Absolutely! Then why in the world after his extraordinarily bad performance would you vote for Biden?,0,Tue Apr 18 15:38:08 +0000 2023
104,1648350201378226178,  Doesn’t matter either way but idk how anyone voted for a guy who campaigned out of his basement. It’s actually quite scary to think people were convinced Biden was the right choice…. He’s literally asleep at the wheel,0,Tue Apr 18 15:38:07 +0000 2023
105,1648350198941249540, Before Biden came in most of them were able to pay for everything they need help for now.,0,Tue Apr 18 15:38:06 +0000 2023
106,1648350197544804352,    Biden's been in charge and did enact increases in taxes on every single segment of our population.  Trump decreased taxes on the middle class and was vilified for it.,0,Tue Apr 18 15:38:06 +0000 2023
107,1648350195887874053, Without a doubt! Biden is a mathematical impossibility... I guess that is why they are pushing to get rid of math!,0,Tue Apr 18 15:38:06 +0000 2023
108,1648350194726055937,"  It's not looking good for the biden crime family.
Republicans: SIX MORE Biden family members benefitted from shady deals https://t.co/oT8IUFYQgp via https://t.co/N5lUisMWBC",2,Tue Apr 18 15:38:05 +0000 2023
109,1648350193106968578,   Go het another booster and Hunter needs a babysitter and Biden needs a nursing home,0,Tue Apr 18 15:38:05 +0000 2023
110,1648350188304494593,"   You'll go straight to narrative friendly outlets and backdoor podcasts to seed doubt, but you will NEVER recommend a single Biden for prosecution.  We know the drill.  You did this to Hillary Clinton.",0,Tue Apr 18 15:38:04 +0000 2023
111,1648350186014482433, Biden family corrupt!,0,Tue Apr 18 15:38:03 +0000 2023
112,1648350184911380481," More lies from the criminally insane..

How many BILLLIONS has the BIDEN CRIME FAMILY stolen from the American People over the years??",0,Tue Apr 18 15:38:03 +0000 2023
